,date_crawled,name,price,ab_test,vehicle_type,registration_year,gear_box,power_ps,model,odometer_km,registration_month,fuel_type,brand,unrepaired_damage,ad_created,postal_code,last_seen,odometer_km_group
16643,2016-03-23 21:38:00,BMW_320td_Compact_e46,3400.0,test,limousine,2002.0,Manual,150.0,3er,150000,2.0,diesel,bmw,No,2016-03-23,45143.0,2016-03-26 14:47:00,"150,000 Km"
16644,2016-03-13 17:22:00,Lancia_Y_1.2,700.0,test,kleinwagen,1997.0,Manual,60.0,ypsilon,70000,11.0,petrol,lancia,No,2016-03-13,65197.0,2016-02-04 13:45:00,"100,000 Km"
16645,2016-03-26 23:53:00,Renault_Kangoo_Rapid_1.2_Econ__RN__Extra,1450.0,test,bus,1998.0,Manual,58.0,kangoo,150000,12.0,petrol,renault,No,2016-03-26,67472.0,2016-01-04 07:18:00,"150,000 Km"
16646,2016-03-04 00:57:00,Volkswagen_Passat_Variant_2.0_FSI,7990.0,control,kombi,2005.0,Manual,150.0,passat,150000,12.0,petrol,volkswagen,No,2016-02-04,40472.0,2016-07-04 09:16:00,"150,000 Km"
16649,2016-03-14 07:37:00,MINI_John_Cooper_Works_Cabrio_Chili_Paket_Top_Zustand,17490.0,control,cabrio,2010.0,Manual,211.0,cooper,80000,7.0,petrol,mini,No,2016-03-14,96484.0,2016-06-04 02:45:00,"100,000 Km"
16650,2016-03-14 11:06:00,Opel_Vivario,7500.0,control,bus,2004.0,Manual,69.0,vivaro,70000,11.0,diesel,opel,No,2016-03-14,35580.0,2016-07-04 00:44:00,"100,000 Km"
16651,2016-03-21 11:36:00,Mercedes_Benz_E_280_CDI_7G_TRONIC_Facelift__Turbo_Neu!!!,7980.0,control,limousine,2007.0,Automatic,190.0,e_klasse,150000,11.0,diesel,mercedes_benz,No,2016-03-21,33739.0,2016-06-04 04:45:00,"150,000 Km"
16652,2016-08-03 13:45:00,Audi_A6_Baujahr_1998,1350.0,control,limousine,1998.0,Manual,125.0,a6,150000,9.0,petrol,audi,Yes,2016-08-03,47226.0,2016-08-03 13:45:00,"150,000 Km"
16653,2016-06-03 16:49:00,BMW_X5_3.0_d__gepflegt_mit_reichhaltiger_Ausstattung,14900.0,test,suv,2006.0,Automatic,218.0,x_reihe,150000,12.0,diesel,bmw,No,2016-06-03,34225.0,2016-08-03 16:18:00,"150,000 Km"
16654,2016-08-03 23:54:00,Audi_A4_1.8,2400.0,control,limousine,2000.0,Manual,125.0,a4,150000,5.0,petrol,audi,No,2016-08-03,89188.0,2016-07-04 05:15:00,"150,000 Km"
16655,2016-01-04 16:58:00,Citroën_berlingo_TÜV__01.2018,1290.0,control,bus,2000.0,Manual,75.0,berlingo,150000,4.0,petrol,citroen,UnKnown,2016-01-04,78554.0,2016-05-04 12:47:00,"150,000 Km"
16656,2016-03-16 23:52:00,BMW_523i_touring,1350.0,test,kombi,1999.0,Manual,170.0,5er,150000,8.0,petrol,bmw,No,2016-03-16,47269.0,2016-03-22 12:17:00,"150,000 Km"
16657,2016-02-04 10:37:00,Mercedes_Benz_A_160_CDI_Classic_TÜV_bis_04.2017,800.0,test,kleinwagen,2000.0,Manual,60.0,a_klasse,150000,4.0,diesel,mercedes_benz,No,2016-02-04,77855.0,2016-06-04 08:15:00,"150,000 Km"
16659,2016-03-27 20:54:00,Volvo_V50_2.0D_Momentum,8000.0,control,kombi,2006.0,Manual,136.0,v50,100000,7.0,diesel,volvo,No,2016-03-27,49716.0,2016-03-29 11:18:00,"100,000 Km"
16660,2016-02-04 16:53:00,BMW_320i_TÜV_03/2017,1250.0,control,limousine,1993.0,Manual,150.0,3er,150000,6.0,petrol,bmw,No,2016-02-04,54317.0,2016-06-04 16:15:00,"150,000 Km"
16661,2016-11-03 11:55:00,BMW_120d_Sport_Aut._Sport_Line,19900.0,control,limousine,2011.0,Automatic,184.0,1er,50000,11.0,diesel,bmw,No,2016-11-03,52428.0,2016-07-04 05:45:00,"50,000 Km"
16662,2016-03-15 17:45:00,Ford_Fiesta_1.25,5799.0,control,kleinwagen,2009.0,Manual,82.0,fiesta,30000,2.0,petrol,ford,No,2016-03-15,45711.0,2016-03-15 17:45:00,"50,000 Km"
16663,2016-03-14 19:36:00,Volkswagen_Golf,10450.0,control,limousine,2011.0,Manual,0.0,golf,125000,1.0,petrol,volkswagen,No,2016-03-14,96271.0,2016-03-14 19:36:00,"150,000 Km"
16666,2016-11-03 21:54:00,BMW_320i,12600.0,test,limousine,2008.0,Manual,170.0,3er,90000,3.0,petrol,bmw,No,2016-11-03,92421.0,2016-03-17 10:47:00,"100,000 Km"
16667,2016-03-15 18:45:00,Fiat_Panda_1.2_4x4,2450.0,control,kleinwagen,2006.0,Manual,60.0,panda,150000,4.0,petrol,fiat,No,2016-03-15,17268.0,2016-03-15 18:45:00,"150,000 Km"
16668,2016-03-23 17:38:00,Volkswagen_Touran_1.6_TDI_DPF_MATCH,16900.0,control,bus,2013.0,Manual,105.0,touran,50000,1.0,diesel,volkswagen,No,2016-03-23,83052.0,2016-03-29 12:18:00,"50,000 Km"
16669,2016-06-03 21:47:00,Honda_Jazz_1.4_Benzin.Klima.AHK.,2800.0,control,kleinwagen,2002.0,Manual,86.0,jazz,90000,4.0,petrol,honda,No,2016-06-03,53175.0,2016-03-15 01:16:00,"100,000 Km"
16670,2016-10-03 18:53:00,Polo_9N_1_4_16V,2300.0,test,kleinwagen,2002.0,Manual,75.0,polo,150000,9.0,petrol,volkswagen,No,2016-10-03,99330.0,2016-11-03 07:16:00,"150,000 Km"
16671,2016-04-04 17:50:00,Dodge_RAM_1500_VAN_mit_LKW_Zulassung,4999.0,test,bus,2001.0,Automatic,177.0,UnKnown,125000,1.0,petrol,sonstige_autos,No,2016-04-04,65203.0,2016-05-04 12:20:00,"150,000 Km"
16672,2016-03-04 15:39:00,Volkswagen_Polo_1.2_Comfortline,4700.0,test,kleinwagen,2006.0,Manual,54.0,polo,60000,1.0,petrol,volkswagen,No,2016-03-04,93462.0,2016-05-04 14:44:00,"100,000 Km"
16673,2016-03-22 19:50:00,Hyundai_Santa_Fe_2.2_CRDi_4WD_Sonderedition,11450.0,test,suv,2008.0,Manual,155.0,santa,100000,9.0,diesel,hyundai,No,2016-03-22,40591.0,2016-06-04 13:16:00,"100,000 Km"
16674,2016-11-03 09:57:00,Skoda_Octavia_1.8_TSI_Ambiente,2350.0,control,limousine,2008.0,Manual,160.0,octavia,150000,9.0,petrol,skoda,Yes,2016-11-03,1109.0,2016-12-03 13:44:00,"150,000 Km"
16675,2016-03-24 22:55:00,Renault_Clio_1.4_RXE,750.0,control,kleinwagen,2001.0,Manual,75.0,clio,150000,3.0,petrol,renault,No,2016-03-24,66121.0,2016-06-04 03:44:00,"150,000 Km"
16676,2016-03-13 12:43:00,Audi_A3_2.0_TDI_Sportback_DPF_S_Line,6750.0,test,kombi,2006.0,Manual,170.0,a3,150000,4.0,diesel,audi,No,2016-03-13,67454.0,2016-06-04 15:17:00,"150,000 Km"
16677,2016-12-03 18:54:00,Volkswagen_Golf_Variant_1.9_TDI_DPF_DSG_Comfortline,6590.0,test,kombi,2009.0,Automatic,105.0,golf,150000,9.0,diesel,volkswagen,No,2016-12-03,71691.0,2016-03-26 04:15:00,"150,000 Km"
16678,2016-04-04 13:55:00,Opel_Astra_1.9_CDTI_Caravan_DPF_Sport_Scheckheft,3990.0,control,kombi,2006.0,Manual,120.0,astra,150000,5.0,diesel,opel,No,2016-04-04,13581.0,2016-06-04 15:16:00,"150,000 Km"
16679,2016-03-29 20:25:00,E46_320ci_Coupé_19_Zoll_Tuning_330i_325i_TOP,6000.0,control,coupe,2000.0,Manual,150.0,3er,150000,7.0,petrol,bmw,No,2016-03-29,56154.0,2016-03-31 11:13:00,"150,000 Km"
16680,2016-04-04 00:56:00,Volkswagen_Touran_1.6_Trendline,6500.0,test,UnKnown,2005.0,UnKnown,0.0,touran,100000,0.0,unknown,volkswagen,UnKnown,2016-04-04,78665.0,2016-06-04 09:16:00,"100,000 Km"
16681,2016-04-04 07:58:00,Audi_a4_b5_2.5_tdi_1999,1700.0,test,kombi,1999.0,Manual,150.0,a4,150000,0.0,diesel,audi,UnKnown,2016-04-04,13351.0,2016-04-04 09:42:00,"150,000 Km"
16682,2016-11-03 14:53:00,Hallo_ich_haben_ein_Audi_80_ab_zu_geben,500.0,control,limousine,1991.0,Manual,133.0,80,150000,0.0,petrol,audi,Yes,2016-11-03,24791.0,2016-12-03 05:15:00,"150,000 Km"
16683,2016-03-31 12:58:00,Mercedes_Benz_190_E_2.3_Autom_SSD_ASD_Scheckheft__TopFahrzeug,5400.0,test,limousine,1989.0,Automatic,132.0,andere,150000,9.0,petrol,mercedes_benz,No,2016-03-31,90411.0,2016-06-04 06:15:00,"150,000 Km"
16684,2016-03-21 15:47:00,RENAULT_TWINGO_1.2_Authentique,2200.0,control,kleinwagen,2003.0,Manual,58.0,twingo,90000,10.0,petrol,renault,No,2016-03-21,32756.0,2016-03-30 01:46:00,"100,000 Km"
16685,2016-11-03 16:49:00,BMW_318d_DPF,12998.0,test,limousine,2011.0,Manual,143.0,3er,125000,4.0,diesel,bmw,No,2016-11-03,95138.0,2016-05-04 15:17:00,"150,000 Km"
16686,2016-01-04 21:54:00,Audi_A7_3.0_TDI_Quattro_S_Tronic,24900.0,test,coupe,2010.0,Automatic,245.0,andere,150000,11.0,diesel,audi,No,2016-01-04,65189.0,2016-03-04 15:30:00,"150,000 Km"
16687,2016-09-03 20:48:00,Vw_toureg_mit_mengeln_bj.2004_voll_austatung,5999.0,test,suv,2004.0,Manual,178.0,touareg,150000,5.0,unknown,volkswagen,UnKnown,2016-09-03,67742.0,2016-03-29 10:16:00,"150,000 Km"
16688,2016-03-15 17:55:00,Opel_Tigra_1.4i_16V,1200.0,control,kleinwagen,1997.0,Manual,90.0,tigra,150000,12.0,petrol,opel,No,2016-03-15,77716.0,2016-03-30 04:16:00,"150,000 Km"
16689,2016-03-27 20:39:00,Citroën_C1_1.0_Style,4800.0,control,kleinwagen,2008.0,Manual,68.0,c1,50000,2.0,petrol,citroen,No,2016-03-27,53840.0,2016-05-04 18:45:00,"50,000 Km"
16690,2016-09-03 20:37:00,Peugeot_407_SW_HDi_135_Navi__abnehmbare_AHK__Fernsehen,4990.0,test,kombi,2007.0,Manual,136.0,4_reihe,150000,11.0,diesel,peugeot,No,2016-09-03,53578.0,2016-03-21 04:17:00,"150,000 Km"
16692,2016-03-27 18:47:00,Opel_Astra_Cabrio_Bertone,1250.0,control,cabrio,1996.0,Manual,55.0,astra,150000,5.0,petrol,opel,No,2016-03-27,24631.0,2016-05-04 15:18:00,"150,000 Km"
16693,2016-03-18 14:06:00,Audi_A3_2.0_TDI_Sportback_DPF_S_line_Sportpaket__...,8100.0,test,kombi,2008.0,Manual,140.0,a3,150000,6.0,diesel,audi,No,2016-03-18,56357.0,2016-03-18 14:06:00,"150,000 Km"
16694,2016-03-26 22:52:00,Opel_vectra__1.6,950.0,test,UnKnown,2016.0,Manual,101.0,vectra,150000,10.0,unknown,opel,UnKnown,2016-03-26,46238.0,2016-03-28 14:46:00,"150,000 Km"
16695,2016-03-27 20:54:00,Ford_Capri,5990.0,control,coupe,1984.0,Manual,101.0,andere,50000,10.0,petrol,ford,No,2016-03-27,8236.0,2016-05-04 19:45:00,"50,000 Km"
16696,2016-03-28 01:36:00,BMW_320,1500.0,test,coupe,1996.0,Automatic,150.0,3er,150000,3.0,petrol,bmw,No,2016-03-28,49584.0,2016-02-04 11:17:00,"150,000 Km"
16697,2016-03-24 10:48:00,Polo_Bj_1999_mit_tuev,700.0,test,kleinwagen,1999.0,Manual,50.0,polo,150000,0.0,petrol,volkswagen,Yes,2016-03-24,39218.0,2016-03-24 10:48:00,"150,000 Km"
16698,2016-03-26 10:38:00,Mercedes_Benz_190_E_1.8,1799.0,test,limousine,1992.0,Manual,109.0,andere,150000,6.0,petrol,mercedes_benz,No,2016-03-26,30419.0,2016-05-04 21:17:00,"150,000 Km"
16700,2016-03-17 17:46:00,Porsche_Cayenne_S_Tiptronic,11900.0,control,suv,2007.0,Automatic,340.0,cayenne,150000,4.0,petrol,porsche,No,2016-03-17,40549.0,2016-03-17 17:46:00,"150,000 Km"
16701,2016-02-04 12:48:00,Audi_A6_zu_verkaufen,2500.0,test,kombi,2003.0,Manual,163.0,a6,150000,4.0,diesel,audi,No,2016-02-04,79650.0,2016-06-04 10:46:00,"150,000 Km"
16702,2016-03-28 12:39:00,Volkswagen_Tiguan_2.0_TSI_4Motion_Automatik_Sport_&_Style,18500.0,test,suv,2009.0,Automatic,200.0,tiguan,80000,4.0,petrol,volkswagen,No,2016-03-28,10829.0,2016-06-04 15:15:00,"100,000 Km"
16704,2016-04-04 09:06:00,Audi_A3_1.6_Attraction,1400.0,control,limousine,1999.0,Manual,101.0,a3,150000,10.0,petrol,audi,No,2016-04-04,65795.0,2016-05-04 12:15:00,"150,000 Km"
16705,2016-03-04 13:51:00,Opel_Zafira_1.8__7_Sitze,1950.0,control,bus,1999.0,Manual,116.0,zafira,150000,12.0,petrol,opel,No,2016-03-04,79669.0,2016-05-04 12:46:00,"150,000 Km"
16706,2016-03-28 18:45:00,Opel_Vectra_B_Limosine__1_8__85_kw__Ez:2000*Xenon*Klima,700.0,control,limousine,2000.0,Manual,85.0,vectra,150000,3.0,petrol,opel,No,2016-03-28,8294.0,2016-01-04 03:45:00,"150,000 Km"
16707,2016-03-17 15:54:00,Ford_Focus_Turnier_DI_1_8_Klima,650.0,test,kombi,2001.0,Manual,90.0,focus,150000,2.0,diesel,ford,No,2016-03-17,44339.0,2016-07-04 00:15:00,"150,000 Km"
16708,2016-03-20 23:49:00,Renault_Clio_1.2_TÜV_6/17,999.0,control,kleinwagen,1998.0,Manual,58.0,clio,150000,9.0,petrol,renault,No,2016-03-20,45731.0,2016-07-04 11:18:00,"150,000 Km"
16709,2016-03-17 15:25:00,Volkswagen_Golf_1.6_TDI_DPF_BlueMotion,13900.0,test,limousine,2012.0,Manual,105.0,golf,30000,9.0,diesel,volkswagen,No,2016-03-17,60385.0,2016-06-04 10:15:00,"50,000 Km"
16710,2016-08-03 01:58:00,Peugeot_207_CC_FAP_110__Blue_Lion__Roland_Garros,4000.0,control,cabrio,2009.0,Manual,109.0,2_reihe,80000,6.0,diesel,peugeot,No,2016-08-03,51109.0,2016-08-03 14:19:00,"100,000 Km"
16711,2016-03-14 14:52:00,BMW_E30_325i_Rallye__Ringtool__Rundstrecke__Youngtimer,8000.0,control,coupe,1989.0,Manual,170.0,3er,5000,3.0,petrol,bmw,No,2016-03-14,53797.0,2016-01-04 20:19:00,"50,000 Km"
16712,2016-07-03 05:49:00,CLK_230_AMG_Facelift__Automatik__Leder__Sport,3100.0,test,coupe,2001.0,Automatic,197.0,clk,150000,3.0,petrol,mercedes_benz,UnKnown,2016-06-03,53119.0,2016-10-03 20:20:00,"150,000 Km"
16714,2016-08-03 15:58:00,Golf_3_gt_1.6_101_ps,650.0,test,UnKnown,2016.0,Manual,101.0,golf,150000,0.0,unknown,volkswagen,UnKnown,2016-08-03,33415.0,2016-03-30 10:17:00,"150,000 Km"
16715,2016-11-03 15:46:00,Opel_corsa_b_1.2_tuev_bis_06_2016,500.0,test,UnKnown,1995.0,Manual,0.0,corsa,150000,6.0,petrol,opel,No,2016-11-03,13347.0,2016-11-03 15:46:00,"150,000 Km"
16716,2016-03-28 07:53:00,Opel_Astra_G_mit_Klimaanlage,1300.0,test,UnKnown,2016.0,Manual,0.0,astra,150000,9.0,unknown,opel,UnKnown,2016-03-28,22115.0,2016-03-31 16:45:00,"150,000 Km"
16718,2016-07-03 10:55:00,Mercedes_A_Klasse___Automatik___160_Avantgarde__defekt_,500.0,test,UnKnown,2016.0,Automatic,102.0,a_klasse,150000,2.0,petrol,mercedes_benz,Yes,2016-07-03,32130.0,2016-07-03 10:55:00,"150,000 Km"
16719,2016-11-03 11:36:00,Volkswagen_T5_California_Comfortline_2.0_TDI_4Motion_DSG,39500.0,control,bus,2012.0,Automatic,179.0,transporter,125000,11.0,diesel,volkswagen,UnKnown,2016-11-03,25746.0,2016-12-03 15:16:00,"150,000 Km"
16720,2016-03-27 01:56:00,Volkswagen_Polo_1.4_TDI,2900.0,test,kleinwagen,2002.0,Manual,75.0,polo,150000,2.0,diesel,volkswagen,No,2016-03-27,31185.0,2016-03-27 09:39:00,"150,000 Km"
16721,2016-01-04 19:52:00,Fiat_Grande_Punto_1.4_8V_Dynamic,3990.0,control,kleinwagen,2009.0,Manual,77.0,andere,100000,1.0,petrol,fiat,No,2016-01-04,21641.0,2016-05-04 16:45:00,"100,000 Km"
16722,2016-03-25 21:49:00,Volkswagen_Golf_1.6,750.0,test,limousine,1996.0,Manual,75.0,golf,150000,6.0,petrol,volkswagen,No,2016-03-25,24894.0,2016-07-04 04:45:00,"150,000 Km"
16723,2016-03-29 17:58:00,Mercedes_Benz_E_220_Final_Edition_Cabrio_EZ_1997_orig._88TKM,24950.0,control,cabrio,1997.0,Automatic,150.0,e_klasse,90000,5.0,petrol,mercedes_benz,No,2016-03-29,60389.0,2016-04-04 04:15:00,"100,000 Km"
16724,2016-09-03 11:55:00,Audi_A3_1.8_Ambiente,899.0,test,limousine,1996.0,Manual,125.0,a3,150000,10.0,petrol,audi,No,2016-09-03,94032.0,2016-05-04 19:46:00,"150,000 Km"
16725,2016-11-03 09:52:00,Mercedes_Benz_C_230_T_Kompressor_Avantgarde,3499.0,control,kombi,2004.0,Automatic,192.0,c_klasse,150000,7.0,lpg,mercedes_benz,Yes,2016-11-03,27751.0,2016-03-24 09:16:00,"150,000 Km"
16726,2016-11-03 17:42:00,Passat_2.0_TDI_DPF_Highline,8900.0,control,kombi,2008.0,Automatic,0.0,passat,150000,6.0,diesel,volkswagen,No,2016-11-03,71540.0,2016-05-04 17:21:00,"150,000 Km"
16727,2016-03-21 15:52:00,Lancia_Y_1.2_LE,1150.0,control,kleinwagen,1998.0,Manual,60.0,ypsilon,100000,12.0,petrol,lancia,No,2016-03-21,51702.0,2016-06-04 14:44:00,"100,000 Km"
16728,2016-03-23 16:52:00,Volkswagen_T5_Transporter,9500.0,test,bus,2005.0,Manual,105.0,transporter,150000,3.0,diesel,volkswagen,No,2016-03-23,50823.0,2016-03-29 11:47:00,"150,000 Km"
16729,2016-09-03 19:47:00,Porsche_Porsche_Boxster_987_FL_unfallfrei_19_Zoll_PCM,32900.0,test,cabrio,2010.0,Manual,256.0,boxster,50000,4.0,petrol,porsche,No,2016-09-03,93455.0,2016-03-26 06:45:00,"50,000 Km"
16730,2016-03-23 17:46:00,Verkaufe/Tausche_Audi_A4_B6_Diesel,3500.0,control,kombi,2004.0,Automatic,163.0,a4,150000,0.0,unknown,audi,No,2016-03-23,21357.0,2016-05-04 21:46:00,"150,000 Km"
16731,2016-03-16 00:53:00,Mercedes_Benz_E_220_T_CDI,5000.0,test,kombi,2002.0,Automatic,143.0,e_klasse,150000,10.0,diesel,mercedes_benz,No,2016-03-15,1159.0,2016-03-28 01:17:00,"150,000 Km"
16732,2016-03-25 22:44:00,Audi_A3_3_2L_Quattro...250PS...,6100.0,control,kombi,2004.0,Automatic,250.0,a3,150000,11.0,petrol,audi,UnKnown,2016-03-25,21726.0,2016-03-28 22:44:00,"150,000 Km"
16733,2016-03-21 16:55:00,Audi_A3_2.0_TDI,5500.0,control,limousine,2004.0,Manual,0.0,a3,150000,5.0,diesel,audi,No,2016-03-21,14057.0,2016-03-22 21:48:00,"150,000 Km"
16734,2016-03-19 11:44:00,Opel_Tigra_Twin_Top_1.4__Enjoy_,4900.0,test,cabrio,2005.0,UnKnown,90.0,tigra,70000,9.0,petrol,opel,No,2016-03-19,93479.0,2016-06-04 13:17:00,"100,000 Km"
16735,2016-03-16 14:39:00,Honda_Legend_3.5_V6_SH_AWD_mit_LPG_und_VOLLAUSSTATTUNG,9400.0,test,limousine,2006.0,Automatic,295.0,andere,150000,8.0,petrol,honda,No,2016-03-16,33034.0,2016-06-04 12:45:00,"150,000 Km"
16737,2016-03-21 23:40:00,VW_Polo_1.4_TDI_Top_Zustand,2399.0,test,kleinwagen,2002.0,Manual,75.0,polo,150000,6.0,diesel,volkswagen,No,2016-03-21,25421.0,2016-07-04 04:17:00,"150,000 Km"
16738,2016-03-21 22:55:00,Mazda_6__Sport_Kombi_2.5_Dynamic,10590.0,control,kombi,2008.0,Manual,170.0,6_reihe,125000,4.0,petrol,mazda,No,2016-03-21,63741.0,2016-07-04 08:16:00,"150,000 Km"
16739,2016-03-20 18:47:00,OPEL_Corsa_B__Automatik_5_trg,666.0,test,kleinwagen,1995.0,Automatic,60.0,UnKnown,80000,11.0,unknown,opel,UnKnown,2016-03-20,63897.0,2016-03-30 11:46:00,"100,000 Km"
16740,2016-12-03 17:44:00,Mercedes_Benz_B_200,8500.0,test,bus,2008.0,Manual,136.0,b_klasse,70000,4.0,petrol,mercedes_benz,No,2016-12-03,70378.0,2016-07-04 08:45:00,"100,000 Km"
16742,2016-08-03 09:49:00,Volkswagen_Multivan_Comfortline,13999.0,control,bus,2004.0,Manual,131.0,transporter,150000,9.0,diesel,volkswagen,No,2016-08-03,53227.0,2016-03-20 18:34:00,"150,000 Km"
16743,2016-02-04 14:54:00,Renault_Megane_Classic,999.0,test,limousine,2000.0,Manual,107.0,megane,125000,5.0,unknown,renault,No,2016-02-04,8344.0,2016-02-04 14:54:00,"150,000 Km"
16744,2016-12-03 14:43:00,Mondeo_Turnier_2.2_TDCi_Titanium_S_Navi_Bi_Xenon,7000.0,test,kombi,2011.0,Manual,200.0,mondeo,50000,3.0,diesel,ford,No,2016-12-03,10115.0,2016-12-03 14:43:00,"50,000 Km"
16745,2016-03-25 16:48:00,Volkswagen_T5__1_9_Tdi__DPF_Lkw_Zullasung,3950.0,control,kombi,2005.0,Manual,102.0,transporter,150000,6.0,diesel,volkswagen,Yes,2016-03-25,10779.0,2016-06-04 21:17:00,"150,000 Km"
16746,2016-06-03 08:52:00,BMW_limusine,1399.0,test,limousine,1997.0,Manual,102.0,3er,150000,3.0,petrol,bmw,No,2016-06-03,85716.0,2016-08-03 14:46:00,"150,000 Km"
16747,2016-03-27 14:55:00,Volkswagen_Polo_1.4_16V_Comfortline,4400.0,control,kleinwagen,2005.0,Manual,75.0,polo,100000,5.0,petrol,volkswagen,No,2016-03-27,56864.0,2016-01-04 14:45:00,"100,000 Km"
16748,2016-01-04 21:53:00,Volkswagen_Passat_Variant_1.9_TDI,2750.0,test,kombi,2001.0,Manual,101.0,passat,150000,6.0,diesel,volkswagen,No,2016-01-04,32791.0,2016-05-04 20:18:00,"150,000 Km"
16749,2016-03-19 10:52:00,Verkaufe_gepflegten_Tiguan_Track_and_Field,10750.0,test,suv,2009.0,Manual,140.0,tiguan,150000,1.0,diesel,volkswagen,No,2016-03-19,31157.0,2016-04-04 10:44:00,"150,000 Km"
16750,2016-03-23 21:48:00,Volkswagen_Golf_Variant_2.0_TDI_DPF_DSG_MATCH,13750.0,test,kombi,2012.0,Automatic,140.0,golf,70000,11.0,diesel,volkswagen,No,2016-03-23,21465.0,2016-02-04 05:18:00,"100,000 Km"
16752,2016-03-14 20:06:00,Volkswagen_Volkswagen_Touran_1.9_TDI_Trendline_/_7Sitzer,6750.0,control,bus,2006.0,Manual,105.0,touran,150000,12.0,diesel,volkswagen,No,2016-03-14,65183.0,2016-03-17 14:15:00,"150,000 Km"
16753,2016-03-18 01:57:00,Gepflegter_Golf_3_!!!_TÜV_neu_!!!,1650.0,control,kleinwagen,1997.0,Manual,75.0,golf,150000,9.0,petrol,volkswagen,No,2016-03-18,49477.0,2016-05-04 21:18:00,"150,000 Km"
16755,2016-06-03 12:06:00,Daihatsu_Terios,1200.0,test,suv,1999.0,Manual,83.0,terios,150000,4.0,petrol,daihatsu,Yes,2016-06-03,35796.0,2016-06-03 14:26:00,"150,000 Km"
16757,2016-03-26 16:45:00,Volkswagen_Golf,3250.0,control,limousine,2005.0,Manual,75.0,golf,150000,3.0,petrol,volkswagen,No,2016-03-26,41199.0,2016-06-04 05:15:00,"150,000 Km"
16758,2016-10-03 11:48:00,Suzuki_Swift_1.3,4950.0,test,kleinwagen,2009.0,Manual,0.0,swift,100000,5.0,petrol,suzuki,No,2016-10-03,31558.0,2016-07-04 02:44:00,"100,000 Km"
16759,2016-03-19 04:58:00,Volkswagen_Polo_1.4_TDI_DPF_Comfortline,4600.0,test,kleinwagen,2007.0,Manual,80.0,polo,150000,9.0,diesel,volkswagen,No,2016-03-19,52511.0,2016-06-04 05:44:00,"150,000 Km"
16760,2016-03-19 06:56:00,Ascona_C_1.6_Coupe_2_Tuerer_bissle_Rost_teilweise_geschlachtet,500.0,control,coupe,1988.0,Manual,75.0,andere,100000,7.0,petrol,opel,UnKnown,2016-03-19,74199.0,2016-06-04 05:16:00,"100,000 Km"
16761,2016-03-27 10:55:00,BMW_225,9950.0,control,limousine,2004.0,Automatic,177.0,andere,150000,6.0,diesel,bmw,No,2016-03-27,48308.0,2016-07-04 05:46:00,"150,000 Km"
16762,2016-03-13 11:41:00,Peugeot_208_e_HDi_FAP_115_Stop&Start_Allure,9800.0,control,kleinwagen,2012.0,Manual,115.0,2_reihe,70000,9.0,diesel,peugeot,No,2016-03-13,53111.0,2016-06-04 15:17:00,"100,000 Km"
16764,2016-03-24 15:47:00,Volkswagen_Tiguan_2.0_TDI_DPF_4Motion,10390.0,test,suv,2009.0,Manual,140.0,tiguan,150000,1.0,diesel,volkswagen,No,2016-03-24,83395.0,2016-07-04 07:46:00,"150,000 Km"
16765,2016-05-03 18:45:00,Ford_Fiesta_ST_mit_Leder_Sport_Paket_+_Stufe_1,15999.0,test,kleinwagen,2014.0,Manual,182.0,fiesta,20000,3.0,petrol,ford,No,2016-05-03,49811.0,2016-07-04 10:45:00,"50,000 Km"
16766,2016-06-03 19:47:00,Golf_1.9_tdi_ABT_mit_TÜV,3000.0,control,UnKnown,2016.0,Manual,125.0,golf,150000,8.0,unknown,volkswagen,No,2016-06-03,45473.0,2016-12-03 14:17:00,"150,000 Km"
16767,2016-03-27 15:45:00,Volkswagen_Touran_2.0_TDI_*Kupplung_Neu*_Service_Neu,11399.0,control,bus,2010.0,Manual,140.0,touran,150000,10.0,diesel,volkswagen,No,2016-03-27,79761.0,2016-07-04 13:15:00,"150,000 Km"
16768,2016-03-22 11:55:00,Skoda_Octavia_1.6_LPG_GAS,2699.0,control,kombi,2003.0,Manual,102.0,octavia,150000,10.0,petrol,skoda,No,2016-03-22,30167.0,2016-03-22 11:55:00,"150,000 Km"
16769,2016-03-28 12:59:00,Volkswagen_Golf_Function__2_Vorbesitzer__gepflegt__TÜV_neu,1290.0,test,limousine,1992.0,Manual,54.0,golf,150000,6.0,petrol,volkswagen,No,2016-03-28,35327.0,2016-06-04 16:15:00,"150,000 Km"
16770,2016-03-31 13:45:00,Renault_clio_2,1950.0,control,kleinwagen,2001.0,Manual,75.0,clio,150000,6.0,unknown,renault,UnKnown,2016-03-31,73655.0,2016-02-04 08:45:00,"150,000 Km"
16771,2016-10-03 13:38:00,MERCEDES_BENZ_C_KLASSE_T_AVANTGARDE,6200.0,test,kombi,2004.0,Manual,163.0,UnKnown,150000,6.0,unknown,mercedes_benz,No,2016-10-03,44575.0,2016-03-29 01:16:00,"150,000 Km"
16772,2016-03-20 23:52:00,Opel_Corsa_1.6_Turbo_OPC_Nuerburgring_Edition_211_PS,15999.0,control,kleinwagen,2012.0,Manual,211.0,corsa,70000,3.0,petrol,opel,No,2016-03-20,37688.0,2016-03-04 20:18:00,"100,000 Km"
